player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT,projected_games,projected_minutes,fta,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_THREE_PM,z_TO,z_FG_PCT,z_FT_PCT,z_USG_PCT,z_projected_games,z_projected_minutes,z_fta,weighted_score,projected_games_used,sim_mean_salary,sim_median_salary,sim_p25_salary,sim_p75_salary,sim_salary_std,sim_mean_score,fmv_band
Deni Avdija,1630166,POR,SF,19.037,6.971,4.341,0.939,0.64,2.721,0.4706,0.7868,1.53,0.5149,4.341,0.64,0.939,1.53,raw_dbb2_flat_file,14.2003,9.020555555555555,5.179744444444445,21.6269,2.5899,1.523,5.0968,3.588833333333333,1.5079666666666665,7.725,0.754,1.5157,3.2608,2.1012222222222223,1.1595777777777778,4.9208,0.5798,1.5091,0.9439,0.7107777777777778,0.2331222222222221,1.0556,0.1166,1.1183,0.5491,0.4397777777777778,0.1093222222222222,0.6947,0.0547,1.2652,1.6469,1.2561666666666669,0.3907333333333334,2.9164,0.1954,1.7708,0.4691,0.4412666666666667,0.0278333333333333,0.4845,0.0139,1.0328,0.7828,0.7468,0.036,0.8048,0.018,1.0281,1.6758,1.005111111111111,0.6706888888888889,1.8653,0.3353,1.1131,0.4773,0.4309944444444444,0.0463055555555555,0.5381,0.0232,1.1274,68,32.42162151326053,5.898771913623274,1.9374882208382278,1.8819995872224418,2.4447591147933254,1.0165880270159724,0.9481033449814528,1.1562809555691482,2.6931699177358435,0.5372686344644385,1.0583558201583687,1.8478561400577855,1.1315796651565542,1.4866073937232558,2.8379694213923474,23.0832,68.0,37758296.89,37920510.93,37088616.72,38336458.03,1061871.06,19.1277,star
Alperen Sengun,1630578,HOU,C,18.564,9.435,4.288,1.026,1.157,2.575,0.521,0.6951,0.454,0.4987,4.288,1.157,1.026,0.454,raw_dbb2_flat_file,14.2003,8.824733333333334,5.375566666666666,21.2518,2.6878,1.4966,5.0968,4.1628,0.9340000000000002,9.902,0.467,1.9428,3.2608,1.8478666666666668,1.4129333333333334,4.9945,0.7065,1.5317,0.9439,0.6666000000000001,0.2772999999999999,1.1646,0.1386,1.2338,0.5491,0.4863333333333333,0.0627666666666666,1.1884,0.0314,2.1643,1.6469,1.1314666666666668,0.5154333333333332,2.8327,0.2577,1.72,0.4691,0.4574066666666666,0.0116933333333333,0.5268,0.0058,1.123,0.7828,0.7326733333333333,0.0501266666666667,0.7202,0.0251,0.92,1.6758,0.7818666666666666,0.8939333333333334,0.901,0.447,0.5377,0.4773,0.4135466666666667,0.0637533333333333,0.5306,0.0319,1.1117,68,32.39208322900456,5.0938311157736385,2.361531351862956,1.3244630458124291,2.6639661640833245,2.269927412796608,0.76299014442188,0.8551579114240021,2.903249513081634,-0.33754118771941616,0.5721386912545396,2.6907893726280885,0.9937459002901771,1.7731807577388383,2.6466336889544246,22.9924,68.0,37554893.43,37504563.83,36672669.62,38336458.03,1288516.77,19.0676,star
Cooper Flagg,1642843,DAL,SF,18.284,6.38,3.628,1.108,0.886,2.178,0.4594,0.7937,1.132,0.5047,3.628,0.886,1.108,1.132,raw_dbb2_flat_file,14.2003,9.4712,4.729100000000001,20.6486,2.3646,1.4541,5.0968,3.9284,1.1684,6.9642,0.5842,1.3664,3.2608,2.088,1.1728,4.2144,0.5864,1.2924,0.9439,0.6827500000000001,0.2611499999999999,1.2386,0.1306,1.3122,0.5491,0.4574,0.0917,0.9318,0.0458,1.697,1.6469,1.1912,0.4557,2.4058,0.2278,1.4608,0.4691,0.463675,0.005425,0.4621,0.0027,0.9851,0.7828,0.755695,0.027105,0.8073,0.0136,1.0313,1.6758,0.893,0.7827999999999999,1.5234,0.3914,0.9091,0.4773,0.4149949999999999,0.062305,0.5359,0.0312,1.1228,70,32.67758817318342,4.461218996185146,1.7531303175449062,1.417013542542725,1.8168191250455323,1.664087098084851,2.144779973485264,0.5156075678137182,1.8511614915207573,-0.16412688864770622,1.104104302085726,1.8068826669250193,1.2676065873899762,1.5180315383826075,1.8116415078427157,22.1775,70.0,37218440.21,37088616.72,36672669.62,37920510.93,1182928.61,18.9207,star
Nickeil Alexander-Walker,1629638,ATL,PG,15.749,3.42,3.769,1.071,0.432,1.809,0.4511,0.8521,2.194,0.5085,3.769,0.432,1.071,2.194,raw_dbb2_flat_file,14.2003,9.143944444444443,5.056355555555555,18.2772,2.5282,1.2871,5.0968,3.657666666666666,1.4391333333333338,4.1396,0.7196,0.8122,3.2608,2.035888888888889,1.224911111111111,4.3815,0.6125,1.3437,0.9439,0.709111111111111,0.2347888888888889,1.1884,0.1174,1.259,0.5491,0.4205,0.1286,0.4963,0.0643,0.9038,1.6469,1.1113888888888888,0.5355111111111113,2.0768,0.2678,1.261,0.4691,0.4601722222222222,0.0089277777777778,0.4556,0.0045,0.9712,0.7828,0.7444944444444445,0.0383055555555555,0.8713,0.0192,1.1131,1.6758,1.0002222222222223,0.6755777777777776,2.5318,0.3378,1.5108,0.4773,0.4212388888888889,0.0560611111111111,0.5365,0.028,1.124,75,30.583083167104377,3.024837916753033,1.248651024536817,0.7247345056205323,0.714741135918629,0.9809663456416011,1.4830132978414352,1.6212315737776695,0.8957328115079672,0.7189758642271119,1.557248460242338,1.6412190326553566,1.5478956474003456,1.2480762675853225,0.9571956575409513,20.3125,75.0,36264988.13,36672669.62,35840775.41,37088616.72,1828613.92,18.5839,star
Scottie Barnes,1630567,TOR,SG,18.133,7.298,4.697,1.275,1.097,2.444,0.4759,0.7797,1.151,0.5067,4.697,1.097,1.275,1.151,raw_dbb2_flat_file,14.2003,9.23675,4.9635500000000015,20.6148,2.4818,1.4517,5.0968,3.6478125,1.4489875,8.0225,0.7245,1.574,3.2608,2.18275,1.0780500000000002,5.236,0.539,1.6057,0.9439,0.678875,0.2650249999999999,1.4075,0.1325,1.4912,0.5491,0.401625,0.147475,1.1707,0.0737,2.132,1.6469,1.1529375,0.4939625000000001,2.691,0.247,1.634,0.4691,0.4618875,0.0072125,0.4795,0.0036,1.0222,0.7828,0.7451625,0.0376375000000001,0.7985,0.0188,1.0201,1.6758,0.855875,0.8199249999999999,1.561,0.41,0.9315,0.4773,0.43621875,0.04108125,0.5272,0.0205,1.1045,72,33.5502171177448,4.192423430241208,1.2227841093235596,2.266653155420014,1.467742116359545,1.3645390342723651,4.086659453134094,-0.1154651465830242,1.7435440140900085,1.060146801938971,-0.10341683230314438,0.9389301870888077,1.2302767279367228,1.2460662232929967,1.208608212113028,21.0581,72.0,35931537.2,36256722.52,35424828.31,37088616.72,2001162.29,18.4867,star
Trey Murphy III,1630530,NOP,SF,18.966,5.983,3.22,1.176,0.616,1.809,0.4637,0.8308,2.342,0.5149,3.22,0.616,1.176,2.342,raw_dbb2_flat_file,14.2003,10.4724,3.7279,20.83,1.864,1.4669,5.0968,4.337199999999999,0.7596000000000007,6.3628,0.3798,1.2484,3.2608,2.329333333333333,0.9314666666666672,3.6857,0.4657,1.1303,0.9439,0.7901333333333334,0.1537666666666666,1.2529,0.0769,1.3274,0.5491,0.5034666666666666,0.0456333333333334,0.6388,0.0228,1.1634,1.6469,1.3388,0.3081,1.963,0.154,1.1919,0.4691,0.4649933333333333,0.0041066666666667,0.4658,0.0021,0.993,0.7828,0.7565666666666666,0.0262333333333334,0.8439,0.0131,1.0781,1.6758,0.9537333333333332,0.7220666666666666,2.703,0.361,1.613,0.4773,0.4297066666666666,0.0475933333333333,0.5387,0.0238,1.1286,64,33.86042633634444,4.002314969016412,1.7873146410217624,1.0494496528603097,1.3468419554820295,1.7146840200317635,0.6659682815762945,2.7260150793559976,1.120959119550447,-0.04827137813364706,1.7738620775022202,1.8590307236394479,0.8595258206897102,1.6632445030670358,1.4840111249814316,23.508,64.0,35405161.48,35840775.41,35008881.21,36672669.62,2287039.5,18.3518,star
Victor Wembanyama,1641705,SAS,PF,21.136,9.297,3.175,1.084,2.316,2.577,0.4828,0.8029,1.804,0.5145,3.175,2.316,1.084,1.804,raw_dbb2_flat_file,14.2003,8.8863125,5.3139875,23.793,2.657,1.6755,5.0968,3.6095625,1.4872375,10.0406,0.7436,1.97,3.2608,2.0776875,1.1831125,3.7666,0.5916,1.1551,0.9439,0.64025,0.30365,1.2358,0.1518,1.3092,0.5491,0.438375,0.110725,2.3714,0.0554,4.3187,1.6469,1.095,0.5519000000000001,2.853,0.276,1.7323,0.4691,0.4674875,0.0016125,0.4836,0.0008,1.0309,0.7828,0.7385375,0.0442625,0.825,0.0221,1.0539,1.6758,0.9138125,0.7619875,2.185,0.381,1.3039,0.4773,0.421575,0.055725,0.5424,0.0279,1.1364,62,31.564936042165705,5.179689099452824,1.9950056110615084,1.6245720707035047,1.5910206439389616,2.107035277791391,3.4355084282928057,2.063685166358027,2.287939214113758,-0.6253810014941362,1.4462839257055744,2.00660840376149,0.7360385113851753,1.2999165323538016,1.7177461735400985,24.1897,62.0,35029390.6,35632801.86,35008881.21,36256722.52,2554230.71,18.2608,star
Dyson Daniels,1630700,ATL,PG,13.654,5.247,4.809,1.783,0.438,1.931,0.4755,0.7358,1.021,0.5335,4.809,0.438,1.783,1.021,raw_dbb2_flat_file,14.2003,9.143944444444443,5.056355555555555,16.1822,2.5282,1.1396,5.0968,3.657666666666666,1.4391333333333338,5.9666,0.7196,1.1707,3.2608,2.035888888888889,1.224911111111111,5.4215,0.6125,1.6626,0.9439,0.709111111111111,0.2347888888888889,1.9004,0.1174,2.0133,0.5491,0.4205,0.1286,0.5023,0.0643,0.9148,1.6469,1.1113888888888888,0.5355111111111113,2.1988,0.2678,1.3351,0.4691,0.4601722222222222,0.0089277777777778,0.48,0.0045,1.0232,0.7828,0.7444944444444445,0.0383055555555555,0.755,0.0192,0.9645,1.6758,1.0002222222222223,0.6755777777777776,1.3588,0.3378,0.8108,0.4773,0.4212388888888889,0.0560611111111111,0.5615,0.028,1.1764,71,31.955947776301855,2.4538604982479986,0.8365461880852925,2.4185725038100796,1.416066809979708,3.4191033176844057,1.530051996064867,-0.3567882389338738,1.088729562051264,1.5706953600531528,-1.1461795152511403,2.2032658182820786,1.2909734495151444,1.4306908698258027,0.49856653177648835,20.6542,71.0,32584592.17,34592934.1,28199080.55,35424828.31,3625503.79,17.8751,core
Toumani Camara,1641739,POR,SF,13.926,5.904,2.466,1.157,0.606,1.751,0.4567,0.7585,1.722,0.5149,2.466,0.606,1.157,1.722,raw_dbb2_flat_file,14.2003,9.020555555555555,5.179744444444445,16.5159,2.5899,1.1631,5.0968,3.588833333333333,1.5079666666666665,6.658,0.754,1.3063,3.2608,2.1012222222222223,1.1595777777777778,3.0458,0.5798,0.9341,0.9439,0.7107777777777778,0.2331222222222221,1.2736,0.1166,1.3493,0.5491,0.4397777777777778,0.1093222222222222,0.6607,0.0547,1.2032,1.6469,1.2561666666666669,0.3907333333333334,1.9464,0.1954,1.1819,0.4691,0.4412666666666667,0.0278333333333333,0.4706,0.0139,1.0032,0.7828,0.7468,0.036,0.7765,0.018,0.992,1.6758,1.005111111111111,0.6706888888888889,2.0573,0.3353,1.2277,0.4773,0.4309944444444444,0.0463055555555555,0.5381,0.0232,1.1274,76,32.24908311569481,2.728528771783194,0.9743345422813782,1.229870105527834,0.7780157954599272,1.787925718234637,0.7765006230534492,1.5160624426970883,1.0935847758857962,0.1020276625332421,0.5404830047406968,1.8478561400577855,1.6756873540902422,1.4654254493011525,0.5746029812836849,19.1793,76.0,31732497.87,34176987.0,27943113.1,35008881.21,3761489.06,17.7669,core
Paolo Banchero,1631094,ORL,SF,20.818,7.382,4.214,0.902,0.678,2.652,0.4615,0.7556,1.334,0.5088,4.214,0.678,0.902,1.334,raw_dbb2_flat_file,14.2003,9.959933333333334,4.240366666666667,22.9382,2.1202,1.6153,5.0968,3.8836,1.2132,7.9886,0.6066,1.5674,3.2608,2.1512666666666664,1.1095333333333337,4.7688,0.5548,1.4625,0.9439,0.7268000000000001,0.2170999999999998,1.0105,0.1085,1.0706,0.5491,0.4478,0.1013,0.7286,0.0506,1.3269,1.6469,1.2436666666666667,0.4032333333333333,2.8536,0.2016,1.7327,0.4691,0.4565933333333333,0.0125066666666666,0.4678,0.0063,0.9972,0.7828,0.7623666666666666,0.0204333333333334,0.7658,0.0102,0.9783,1.6758,0.9354666666666668,0.7403333333333333,1.7042,0.3702,1.0169,0.4773,0.4337466666666666,0.0435533333333333,0.5306,0.0218,1.1117,66,34.1289698528932,6.491624941949186,2.184599044295789,2.043106739401166,2.309641789706031,0.857013119337248,1.1192013530214326,0.8544018015258612,2.589609147727408,0.014353222144223134,0.34467950209161347,1.7081738452869892,0.9955527429231322,1.6962126650686864,3.261231483068419,21.9704,66.0,31001470.83,28455048.0,27943113.1,34592934.1,3692007.09,17.6701,core
Josh Hart,1628404,NYK,PG,13.55,6.502,4.93,1.201,0.292,1.957,0.4731,0.7929,1.466,0.4823,4.93,0.292,1.201,1.466,raw_dbb2_flat_file,14.2003,9.263352941176471,4.936947058823529,16.0185,2.4685,1.128,5.0968,3.6023529411764708,1.4944470588235292,7.2492,0.7472,1.4223,3.2608,2.238647058823529,1.0221529411764707,5.4411,0.5111,1.6686,0.9439,0.686235294117647,0.2576647058823529,1.3298,0.1288,1.4088,0.5491,0.3651764705882353,0.1839235294117647,0.384,0.092,0.6993,1.6469,1.1476470588235292,0.4992529411764708,2.2066,0.2496,1.3399,0.4691,0.4636705882352941,0.0054294117647058,0.4758,0.0027,1.0143,0.7828,0.7486411764705883,0.0341588235294118,0.81,0.0171,1.0347,1.6758,1.005941176470588,0.6698588235294118,1.8009,0.3349,1.0747,0.4773,0.4239882352941176,0.0533117647058823,0.509,0.0267,1.0664,67,32.933085719638996,2.566402922595681,0.8043449653038531,3.6076894258012753,1.4292841015293205,1.4651693903703271,0.6026056627595272,0.3887211891989251,1.101068698561409,1.424087905853589,0.1323117887225613,1.0229675684659634,1.0340512516299432,1.5606670201767843,0.5889645615709637,21.4697,67.0,30077758.97,28199080.55,27431178.21,34592934.1,3603642.88,17.5442,core
Karl-Anthony Towns,1626157,NYK,PF,19.593,10.775,2.926,0.829,0.967,2.381,0.5132,0.812,1.289,0.4675,2.926,0.967,0.829,1.289,raw_dbb2_flat_file,14.2003,9.263352941176471,4.936947058823529,22.0615,2.4685,1.5536,5.0968,3.6023529411764708,1.4944470588235292,11.5222,0.7472,2.2607,3.2608,2.238647058823529,1.0221529411764707,3.4371,0.5111,1.0541,0.9439,0.686235294117647,0.2576647058823529,0.9578,0.1288,1.0147,0.5491,0.3651764705882353,0.1839235294117647,1.059,0.092,1.9286,1.6469,1.1476470588235292,0.4992529411764708,2.6306,0.2496,1.5973,0.4691,0.4636705882352941,0.0054294117647058,0.5159,0.0027,1.0998,0.7828,0.7486411764705883,0.0341588235294118,0.8291,0.0171,1.0591,1.6758,1.005941176470588,0.6698588235294118,1.6239,0.3349,0.969,0.4773,0.4239882352941176,0.0533117647058823,0.4942,0.0267,1.0354,69,32.27254846591186,5.129855292620358,1.6887488625451346,2.272130481805593,1.2536444939771465,0.9020023244278107,0.4923930073513226,1.0105926318398981,1.9334560892883,0.0385524479775818,1.5191928533518702,1.1758835549756694,1.3099299249652008,1.3942695379604717,1.6863868487257334,20.818,69.0,29787635.87,27943113.1,27431178.21,34176987.0,3523884.39,17.5149,core
Payton Pritchard,1630202,BOS,PG,15.667,3.876,4.505,0.901,0.194,1.523,0.4591,0.8418,2.333,0.5057,4.505,0.194,0.901,2.333,raw_dbb2_flat_file,14.2003,10.554846153846151,3.6454538461538473,17.4897,1.8227,1.2316,5.0968,4.29,0.8068,4.2794,0.4034,0.8396,3.2608,2.365692307692308,0.8951076923076924,4.9526,0.4476,1.5188,0.9439,0.6874615384615385,0.2564384615384615,1.0292,0.1282,1.0904,0.5491,0.4480769230769231,0.1010230769230769,0.2445,0.0505,0.4453,1.6469,1.1839230769230769,0.4629769230769232,1.7545,0.2315,1.0653,0.4691,0.4659153846153846,0.0031846153846153,0.4607,0.0016,0.9821,0.7828,0.764453846153846,0.018346153846154,0.851,0.0092,1.0871,1.6758,1.2137692307692307,0.4620307692307692,2.564,0.231,1.53,0.4773,0.4291384615384616,0.0481615384615384,0.5298,0.0241,1.11,75,30.79012029866401,2.240176462232222,1.0937428819565895,0.8543450979286324,1.099863340203516,0.43580987661180565,-0.49104407093527386,1.6755301568717118,0.38587336314645443,0.8969992014694401,1.0853689425938635,1.4905904941073969,1.5478956474003456,1.2756157665100372,0.32692800553786544,19.0785,75.0,29387249.45,27943113.1,27175210.76,34176987.0,3366478.07,17.4545,core
Matas Buzelis,1641824,CHI,SF,14.923,5.672,2.168,0.772,1.093,1.824,0.4633,0.7784,1.54,0.5198,2.168,1.093,0.772,1.54,raw_dbb2_flat_file,14.2003,8.785941176470587,5.4143588235294136,17.6302,2.7072,1.2415,5.0968,3.529588235294117,1.5672117647058823,6.4556,0.7836,1.2666,3.2608,2.090058823529412,1.1707411764705884,2.7534,0.5854,0.8444,0.9439,0.6158823529411765,0.3280176470588234,0.936,0.164,0.9916,0.5491,0.3896470588235294,0.1594529411764705,1.1727,0.0797,2.1357,1.6469,1.1739411764705885,0.4729588235294117,2.0605,0.2365,1.2511,0.4691,0.4611058823529412,0.0079941176470588,0.4673,0.004,0.9962,0.7828,0.7538823529411764,0.0289176470588236,0.7929,0.0145,1.0129,1.6758,0.949,0.7268,1.9034,0.3634,1.1358,0.4773,0.4102058823529412,0.0670941176470588,0.5533,0.0335,1.1592,75,28.543053872301655,3.2696150002285274,1.1843212658219568,1.106167193536279,0.5180927306209483,0.5934137707327046,3.3606357297339704,1.2276750944210988,1.2817421621590859,-0.0013029279252444145,0.8405930461841549,2.1309455907932637,1.6076738929735312,1.0104490117789473,0.9609066040264209,19.0666,75.0,29359343.67,27943113.1,27175210.76,34176987.0,3382141.48,17.4368,core
Jabari Smith Jr.,1631095,HOU,SF,15.43,6.973,2.068,0.805,0.828,1.591,0.4564,0.779,1.686,0.5145,2.068,0.828,0.805,1.686,raw_dbb2_flat_file,14.2003,8.824733333333334,5.375566666666666,18.1178,2.6878,1.2759,5.0968,4.1628,0.9340000000000002,7.44,0.467,1.4597,3.2608,1.8478666666666668,1.4129333333333334,2.7745,0.7065,0.8509,0.9439,0.6666000000000001,0.2772999999999999,0.9436,0.1386,0.9997,0.5491,0.4863333333333333,0.0627666666666666,0.8594,0.0314,1.5651,1.6469,1.1314666666666668,0.5154333333333332,1.8487,0.2577,1.1225,0.4691,0.4574066666666666,0.0116933333333333,0.4622,0.0058,0.9853,0.7828,0.7326733333333333,0.0501266666666667,0.8041,0.0251,1.0272,1.6758,0.7818666666666666,0.8939333333333334,2.133,0.447,1.2728,0.4773,0.4135466666666667,0.0637533333333333,0.5464,0.0319,1.1448,70,33.02585673154508,3.255824816524861,1.2762081242966818,1.707813174586113,0.5368491487745136,0.6203044425366578,1.779367118556222,1.657913789444927,0.932471921907704,-0.16099565863381307,1.0455462452187105,2.0024378796041318,1.2676065873899762,1.5607872689982962,0.9510612269996938,20.1322,70.0,27810916.58,27175210.76,26407308.41,27943113.1,2507615.3,17.18,core
Austin Reaves,1630559,LAL,PG,19.496,4.33,5.271,1.103,0.339,2.454,0.4686,0.8576,2.137,0.5085,5.271,0.339,1.103,2.137,raw_dbb2_flat_file,14.2003,9.564941176470589,4.635358823529414,21.8137,2.3177,1.5361,5.0968,3.6745882352941175,1.4222117647058825,5.0411,0.7111,0.9891,3.2608,2.2321764705882354,1.0286235294117647,5.7853,0.5143,1.7742,0.9439,0.6849411764705883,0.2589588235294117,1.2325,0.1295,1.3058,0.5491,0.3651176470588235,0.1839823529411764,0.431,0.092,0.7849,1.6469,1.2188823529411763,0.4280176470588235,2.668,0.214,1.62,0.4691,0.4649647058823529,0.004135294117647,0.4707,0.0021,1.0034,0.7828,0.744035294117647,0.038764705882353,0.877,0.0194,1.1203,1.6758,0.9627058823529412,0.7130941176470588,2.4935,0.3565,1.4879,0.4773,0.4305176470588235,0.0467823529411764,0.5319,0.0234,1.1144,61,33.799961437246175,5.027584378430148,1.9443115276923384,1.5605281319849973,1.661395925579151,1.1319801665223423,0.9710754655097468,1.5566466131409669,1.8309760813538452,1.2460645686112608,1.689746649926886,1.5378024241000412,0.6486679548021412,1.6759763983210023,2.5658719888252297,22.9284,61.0,27441758.2,26919243.31,26151340.97,27687145.66,2383645.55,17.0788,core
Jaden McDaniels,1630183,MIN,SF,14.882,5.417,2.523,1.112,0.839,1.721,0.4846,0.7936,1.295,0.5149,2.523,0.839,1.112,1.295,raw_dbb2_flat_file,14.2003,9.3915,4.8088,17.2864,2.4044,1.2173,5.0968,3.598375,1.498425,6.1662,0.7492,1.2098,3.2608,2.197875,1.0629250000000003,3.0545,0.5315,0.9367,0.9439,0.7104375,0.2334624999999999,1.2287,0.1167,1.3017,0.5491,0.429875,0.119225,0.8986,0.0596,1.6365,1.6469,1.16025,0.48665,1.9643,0.2433,1.1927,0.4691,0.4592625,0.0098374999999999,0.4895,0.0049,1.0435,0.7828,0.7549875,0.0278125,0.8075,0.0139,1.0316,1.6758,1.0204375,0.6553625000000001,1.6227,0.3277,0.9683,0.4773,0.42216875,0.05513125,0.5425,0.0276,1.1366,72,32.17589622037039,2.905948625938395,1.1195331158145525,0.9292915871610031,0.7857494844616342,1.6290584598139115,1.977214962661449,0.7016820556876995,1.1231028934518952,0.6938301351591141,1.107764180639914,1.929803086323318,1.4036335096233983,1.4564405463980314,0.7012702827294588,19.3139,72.0,26953159.0,26663275.86,25895373.52,27431178.21,1938545.0,16.9644,core
Bam Adebayo,1628389,MIA,PF,18.563,9.881,3.363,1.044,0.928,1.977,0.4879,0.757,0.951,0.5003,3.363,0.928,1.044,0.951,raw_dbb2_flat_file,14.2003,10.5542,3.646100000000001,20.386,1.823,1.4356,5.0968,3.9381333333333335,1.1586666666666663,10.4603,0.5793,2.0523,3.2608,2.4346,0.8262,3.7761,0.4131,1.158,0.9439,0.7641333333333333,0.1797666666666666,1.1339,0.0899,1.2013,0.5491,0.3908666666666667,0.1582333333333333,1.0071,0.0791,1.8341,1.6469,1.2644666666666666,0.3824333333333334,2.1682,0.1912,1.3165,0.4691,0.4581266666666667,0.0109733333333333,0.4934,0.0055,1.0518,0.7828,0.7705466666666667,0.0122533333333333,0.7631,0.0061,0.9748,1.6758,1.1222666666666667,0.5535333333333332,1.2278,0.2768,0.7327,0.4773,0.4400866666666667,0.0372133333333333,0.5189,0.0186,1.0872,71,32.952172831211016,5.0637089066202625,1.3923970391901337,1.8080090747123783,1.60074772565258,1.6653343499217903,0.37600494704435633,0.26717799465823605,1.1964372182483207,-0.42393989298568896,0.3455369448993043,1.6015869525899806,1.4738989002737795,1.4848906172372036,1.6447623745841757,19.6012,71.0,26949719.43,26663275.86,25895373.52,27431178.21,1937344.68,16.9692,core
Michael Porter Jr.,1629008,BKN,SF,19.281,6.943,2.606,0.921,0.509,1.863,0.4746,0.8104,2.293,0.4982,2.606,0.509,0.921,2.293,raw_dbb2_flat_file,14.2003,8.809833333333334,5.390466666666667,21.9762,2.6952,1.5476,5.0968,3.629055555555555,1.467744444444445,7.6769,0.7339,1.5062,3.2608,1.9996111111111112,1.261188888888889,3.2366,0.6306,0.9926,0.9439,0.7076666666666667,0.2362333333333333,1.0391,0.1181,1.1009,0.5491,0.4147222222222222,0.1343777777777778,0.5762,0.0672,1.0494,1.6469,1.1893333333333334,0.4575666666666667,2.0918,0.2288,1.2701,0.4691,0.4530777777777778,0.0160222222222222,0.4826,0.008,1.0288,0.7828,0.7681388888888888,0.0146611111111112,0.8177,0.0073,1.0446,1.6758,1.0036111111111112,0.6721888888888887,2.6291,0.3361,1.5689,0.4773,0.4118722222222222,0.0654277777777777,0.5309,0.0327,1.1123,62,32.89805892947169,3.5712736928542954,2.0033128304879844,1.8526018102125912,0.947623595635294,0.9582069632310727,0.35001738767355906,2.5875366840499843,1.3333576414785768,0.4777752642004615,1.2944179869035273,1.7137611370778225,0.7234988984562881,1.5450979732880215,1.1762731013922747,22.3812,62.0,26872422.6,26407308.41,25639406.07,27431178.21,2032349.72,16.9189,core
Josh Giddey,1630581,CHI,PG,16.058,6.36,6.516,1.09,0.467,2.764,0.4536,0.7888,1.623,0.5335,6.516,0.467,1.09,1.623,raw_dbb2_flat_file,14.2003,8.785941176470587,5.4143588235294136,18.7652,2.7072,1.3215,5.0968,3.529588235294117,1.5672117647058823,7.1436,0.7836,1.4016,3.2608,2.090058823529412,1.1707411764705884,7.1014,0.5854,2.1778,0.9439,0.6158823529411765,0.3280176470588234,1.254,0.164,1.3285,0.5491,0.3896470588235294,0.1594529411764705,0.5467,0.0797,0.9956,1.6469,1.1739411764705885,0.4729588235294117,3.0005,0.2365,1.8219,0.4691,0.4611058823529412,0.0079941176470588,0.4576,0.004,0.9755,0.7828,0.7538823529411764,0.0289176470588236,0.8033,0.0145,1.0262,1.6758,0.949,0.7268,1.9864,0.3634,1.1853,0.4773,0.4102058823529412,0.0670941176470588,0.567,0.0335,1.1879,60,31.31895799383565,3.5566412186659058,1.344644895748437,3.509786145774556,2.548910079071253,1.2056036846388036,1.878138362918266,0.7015282439798214,2.3569713236132404,0.7887889376554761,-0.023431697397872188,2.3269161111199566,0.584437405330841,1.345960274414567,1.3843587563436146,23.1323,60.0,26836560.49,26407308.41,25895373.52,27431178.21,1919086.84,16.9284,core
