player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT
Rasheer Fleming,1642853,PHX,SF,4.262,2.307,0.515,0.382,0.346,0.542,0.4346,0.661,0.57,0.385,0.515,0.346,0.382,0.57,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,6.9195,2.6575,0.4873,5.0968,3.3191764705882356,1.7776235294117644,3.1958,0.8888,0.627,3.2608,1.9868235294117649,1.2739764705882353,1.152,0.637,0.3533,0.9439,0.6880588235294117,0.25584117647058824,0.5099,0.1279,0.5402,0.5491,0.34911764705882353,0.1999823529411765,0.446,0.1,0.8122,1.6469,1.0747058823529412,0.5721941176470589,0.8281,0.2861,0.5028,0.4691,0.4498411764705882,0.019258823529411828,0.4442,0.0096,0.9469,0.7828,0.7384588235294117,0.04434117647058833,0.6832,0.0222,0.8728,1.6758,1.0250588235294116,0.6507411764705884,0.8954,0.3254,0.5343,0.4773,0.41646470588235296,0.06083529411764704,0.4154,0.0304,0.8703
Aaron Holiday,1628988,HOU,PG,4.966,1.237,1.322,0.43,0.11,0.629,0.416,0.8284,0.911,0.3781,1.322,0.11,0.43,0.911,raw_delquant_flat_file,14.2003,8.824733333333334,5.375566666666666,7.6538,2.6878,0.539,5.0968,4.1628,0.9340000000000002,1.704,0.467,0.3343,3.2608,1.8478666666666668,1.4129333333333334,2.0285,0.7065,0.6221,0.9439,0.6666000000000001,0.2772999999999999,0.5686,0.1386,0.6024,0.5491,0.48633333333333334,0.06276666666666669,0.1414,0.0314,0.2575,1.6469,1.1314666666666668,0.5154333333333332,0.8867,0.2577,0.5384,0.4691,0.45740666666666663,0.011693333333333389,0.4218,0.0058,0.8992,0.7828,0.7326733333333333,0.050126666666666764,0.8535,0.0251,1.0903,1.6758,0.7818666666666666,0.8939333333333334,1.358,0.447,0.8104,0.4773,0.4135466666666667,0.06375333333333333,0.41,0.0319,0.859
Tyrese Proctor,1642878,CLE,PG,4.736,1.4,1.31,0.475,0.072,0.709,0.409,0.8069,0.694,0.4243,1.31,0.072,0.475,0.694,raw_delquant_flat_file,14.2003,9.614411764705881,4.585888235294119,7.0289,2.2929,0.495,5.0968,3.805411764705883,1.291388235294117,2.0457,0.6457,0.4014,3.2608,2.4610588235294117,0.7997411764705884,1.7099,0.3999,0.5244,0.9439,0.7529411764705882,0.19095882352941174,0.5705,0.0955,0.6044,0.5491,0.4275294117647059,0.12157058823529415,0.1328,0.0608,0.2419,1.6469,1.1886470588235294,0.45825294117647064,0.9381,0.2291,0.5696,0.4691,0.4603,0.00880000000000003,0.4134,0.0044,0.8813,0.7828,0.773,0.009800000000000031,0.8118,0.0049,1.037,1.6758,1.1414705882352942,0.5343294117647057,0.9612,0.2672,0.5736,0.4773,0.4022529411764706,0.07504705882352941,0.4618,0.0375,0.9675
Zeke Nnaji,1630192,DEN,PF,3.706,2.304,0.57,0.355,0.459,0.481,0.4634,0.7071,0.299,0.3639,0.57,0.459,0.355,0.299,raw_delquant_flat_file,14.2003,9.484444444444444,4.715855555555557,6.0639,2.3579,0.427,5.0968,3.5435,1.5533000000000001,3.0806,0.7766,0.6044,3.2608,2.3794444444444443,0.8813555555555559,1.0107,0.4407,0.31,0.9439,0.6557777777777778,0.28812222222222217,0.4991,0.1441,0.5288,0.5491,0.35344444444444445,0.19565555555555558,0.5568,0.0978,1.014,1.6469,1.0929444444444443,0.5539555555555558,0.758,0.277,0.4603,0.4691,0.4566777777777778,0.012422222222222223,0.4696,0.0062,1.0011,0.7828,0.7742055555555556,0.00859444444444446,0.7114,0.0043,0.9088,1.6758,1.0026111111111111,0.6731888888888888,0.6356,0.3366,0.3793,0.4773,0.41878333333333334,0.05851666666666666,0.3932,0.0293,0.8238
Kyle Lowry,200768,PHI,PG,3.519,1.399,1.829,0.512,0.157,0.667,0.3726,0.784,0.643,0.3159,1.829,0.157,0.512,0.643,raw_delquant_flat_file,14.2003,9.916666666666666,4.283633333333334,5.6608,2.1418,0.3986,5.0968,3.947611111111111,1.1491888888888888,1.9736,0.5746,0.3872,3.2608,2.145888888888889,1.1149111111111112,2.3865,0.5575,0.7319,0.9439,0.7621666666666667,0.1817333333333333,0.6029,0.0909,0.6387,0.5491,0.4476111111111111,0.1014888888888889,0.2077,0.0507,0.3783,1.6469,1.2115,0.4354,0.8847,0.2177,0.5372,0.4691,0.4532722222222222,0.01582777777777783,0.3805,0.0079,0.8111,0.7828,0.7502888888888889,0.03251111111111116,0.8003,0.0163,1.0224,1.6758,0.9857777777777778,0.6900222222222222,0.988,0.345,0.5896,0.4773,0.41952222222222224,0.05777777777777776,0.3448,0.0289,0.7224
Liam McNeeley,1642862,CHA,SF,4.189,2.361,0.699,0.301,0.265,0.512,0.4428,0.7423,0.495,0.3922,0.699,0.265,0.301,0.495,raw_delquant_flat_file,14.2003,8.990764705882352,5.209535294117648,6.7938,2.6048,0.4784,5.0968,3.619529411764706,1.4772705882352941,3.0996,0.7386,0.6081,3.2608,1.9743529411764706,1.2864470588235295,1.3422,0.6432,0.4116,0.9439,0.615,0.32889999999999997,0.4654,0.1644,0.4931,0.5491,0.37982352941176467,0.16927647058823536,0.3496,0.0846,0.6367,1.6469,1.1689411764705882,0.4779588235294119,0.751,0.239,0.456,0.4691,0.45489999999999997,0.014200000000000046,0.4499,0.0071,0.9591,0.7828,0.7540470588235294,0.028752941176470648,0.7567,0.0144,0.9667,1.6758,1.0884705882352943,0.5873294117647057,0.7887,0.2937,0.4706,0.4773,0.4224823529411765,0.054817647058823527,0.4196,0.0274,0.8791
Ron Harper Jr.,1631199,BOS,SG,4.296,1.563,1.118,0.447,0.181,0.512,0.4109,0.7649,0.71,0.3894,1.118,0.181,0.447,0.71,raw_delquant_flat_file,14.2003,10.554846153846153,3.6454538461538473,6.1187,1.8227,0.4309,5.0968,4.29,0.8068,1.9664,0.4034,0.3858,3.2608,2.3656923076923078,0.8951076923076924,1.5656,0.4476,0.4801,0.9439,0.6874615384615385,0.2564384615384615,0.5752,0.1282,0.6094,0.5491,0.4480769230769231,0.10102307692307694,0.2315,0.0505,0.4216,1.6469,1.1839230769230769,0.4629769230769232,0.7435,0.2315,0.4515,0.4691,0.4659153846153846,0.003184615384615397,0.4125,0.0016,0.8793,0.7828,0.764453846153846,0.018346153846154012,0.7741,0.0092,0.9889,1.6758,1.2137692307692307,0.46203076923076924,0.941,0.231,0.5615,0.4773,0.4291384615384616,0.04816153846153842,0.4135,0.0241,0.8663
Taelon Peter,1643007,IND,PG,4.334,1.485,1.207,0.545,0.108,0.673,0.3956,0.7234,0.741,0.4073,1.207,0.108,0.545,0.741,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,6.7844,2.4504,0.4778,5.0968,3.769944444444444,1.326855555555556,2.1484,0.6634,0.4215,3.2608,2.2429444444444444,1.0178555555555557,1.7159,0.5089,0.5262,0.9439,0.6926111111111112,0.2512888888888888,0.6706,0.1256,0.7105,0.5491,0.4008333333333333,0.1482666666666667,0.1821,0.0741,0.3316,1.6469,1.1437777777777778,0.5031222222222222,0.9246,0.2516,0.5614,0.4691,0.4635222222222223,0.005577777777777737,0.3984,0.0028,0.8493,0.7828,0.7666499999999999,0.01615000000000011,0.7315,0.0081,0.9345,1.6758,0.973388888888889,0.702411111111111,1.0922,0.3512,0.6517,0.4773,0.41789444444444446,0.059405555555555545,0.437,0.0297,0.9156
AJ Johnson,1642358,DAL,PG,4.616,1.469,1.41,0.377,0.098,0.745,0.3768,0.8082,0.519,0.4376,1.41,0.098,0.377,0.519,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,6.9806,2.3646,0.4916,5.0968,3.9284,1.1684,2.0532,0.5842,0.4028,3.2608,2.088,1.1728,1.9964,0.5864,0.6122,0.9439,0.6827500000000001,0.2611499999999999,0.5076,0.1306,0.5378,0.5491,0.4574,0.09170000000000006,0.1439,0.0459,0.2621,1.6469,1.1912,0.4557,0.9728,0.2278,0.5907,0.4691,0.463675,0.005425000000000013,0.3795,0.0027,0.809,0.7828,0.755695,0.027105000000000046,0.8218,0.0136,1.0498,1.6758,0.893,0.7827999999999999,0.9104,0.3914,0.5433,0.4773,0.41499499999999995,0.062305000000000055,0.4688,0.0312,0.9822
Jaylen Clark,1641740,MIN,PG,4.121,1.507,0.964,0.622,0.103,0.473,0.4241,0.7239,0.518,0.4073,0.964,0.103,0.622,0.518,raw_delquant_flat_file,14.2003,9.3915,4.8088,6.5254,2.4044,0.4595,5.0968,3.598375,1.4984250000000001,2.2562,0.7492,0.4427,3.2608,2.197875,1.0629250000000003,1.4955,0.5315,0.4586,0.9439,0.7104375,0.2334624999999999,0.7387,0.1167,0.7826,0.5491,0.429875,0.11922500000000003,0.1626,0.0596,0.2961,1.6469,1.16025,0.48665,0.7163,0.2433,0.4349,0.4691,0.4592625,0.009837499999999999,0.429,0.0049,0.9145,0.7828,0.7549875,0.027812500000000018,0.7378,0.0139,0.9425,1.6758,1.0204374999999999,0.6553625000000001,0.8457,0.3277,0.5047,0.4773,0.42216875,0.05513125000000002,0.4349,0.0276,0.9112
Tyler Kolek,1642278,NYK,PG,3.863,1.345,1.882,0.402,0.09,0.7,0.4066,0.7463,0.553,0.4046,1.882,0.09,0.402,0.553,raw_delquant_flat_file,14.2003,9.263352941176471,4.936947058823529,6.3315,2.4685,0.4459,5.0968,3.6023529411764708,1.4944470588235292,2.0922,0.7472,0.4105,3.2608,2.2386470588235294,1.0221529411764707,2.3931,0.5111,0.7339,0.9439,0.686235294117647,0.2576647058823529,0.5308,0.1288,0.5623,0.5491,0.3651764705882353,0.1839235294117647,0.182,0.092,0.3315,1.6469,1.1476470588235292,0.4992529411764708,0.9496,0.2496,0.5766,0.4691,0.46367058823529417,0.005429411764705849,0.4093,0.0027,0.8725,0.7828,0.7486411764705883,0.0341588235294118,0.7634,0.0171,0.9752,1.6758,1.0059411764705881,0.6698588235294118,0.8879,0.3349,0.5298,0.4773,0.4239882352941176,0.05331176470588239,0.4313,0.0267,0.9036
RayJ Dennis,1642484,ATL,PG,4.098,1.44,1.426,0.455,0.138,0.686,0.3781,0.7841,0.608,0.4046,1.426,0.138,0.455,0.608,raw_delquant_flat_file,14.2003,9.143944444444445,5.056355555555555,6.6262,2.5282,0.4666,5.0968,3.657666666666666,1.4391333333333338,2.1596,0.7196,0.4237,3.2608,2.035888888888889,1.224911111111111,2.0385,0.6125,0.6252,0.9439,0.709111111111111,0.23478888888888894,0.5724,0.1174,0.6064,0.5491,0.4205,0.12860000000000005,0.2023,0.0643,0.3684,1.6469,1.1113888888888888,0.5355111111111113,0.9538,0.2678,0.5791,0.4691,0.4601722222222222,0.008927777777777812,0.3826,0.0045,0.8156,0.7828,0.7444944444444445,0.03830555555555559,0.8033,0.0192,1.0262,1.6758,1.0002222222222223,0.6755777777777776,0.9458,0.3378,0.5644,0.4773,0.4212388888888889,0.05606111111111112,0.4326,0.028,0.9063
Mac McClung,1630644,CHI,PG,4.404,1.164,1.155,0.53,0.153,0.53,0.3989,0.7694,0.622,0.375,1.155,0.153,0.53,0.622,raw_delquant_flat_file,14.2003,8.785941176470587,5.4143588235294136,7.1112,2.7072,0.5008,5.0968,3.5295882352941175,1.5672117647058825,1.9476,0.7836,0.3821,3.2608,2.0900588235294117,1.1707411764705884,1.7404,0.5854,0.5337,0.9439,0.6158823529411765,0.3280176470588234,0.694,0.164,0.7352,0.5491,0.38964705882352946,0.15945294117647058,0.2327,0.0797,0.4238,1.6469,1.1739411764705883,0.47295882352941176,0.7665,0.2365,0.4654,0.4691,0.4611058823529412,0.007994117647058818,0.4029,0.004,0.8589,0.7828,0.7538823529411764,0.028917647058823603,0.7839,0.0145,1.0014,1.6758,0.949,0.7268,0.9854,0.3634,0.588,0.4773,0.4102058823529412,0.0670941176470588,0.4085,0.0335,0.8559
E.J. Liddell,1630604,BKN,SF,4.119,2.183,0.672,0.295,0.302,0.493,0.4693,0.752,0.447,0.3639,0.672,0.302,0.295,0.447,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,6.8142,2.6952,0.4799,5.0968,3.629055555555555,1.467744444444445,2.9169,0.7339,0.5723,3.2608,1.9996111111111112,1.261188888888889,1.3026,0.6306,0.3995,0.9439,0.7076666666666667,0.2362333333333333,0.4131,0.1181,0.4377,0.5491,0.4147222222222222,0.13437777777777782,0.3692,0.0672,0.6724,1.6469,1.1893333333333334,0.4575666666666667,0.7218,0.2288,0.4383,0.4691,0.4530777777777778,0.016022222222222215,0.4773,0.008,1.0175,0.7828,0.7681388888888888,0.014661111111111236,0.7593,0.0073,0.97,1.6758,1.0036111111111112,0.6721888888888887,0.7831,0.3361,0.4673,0.4773,0.41187222222222225,0.06542777777777775,0.3966,0.0327,0.8309
Maxi Kleber,1628467,LAL,SF,2.956,2.495,0.902,0.393,0.34,0.513,0.4263,0.6801,0.299,0.3153,0.902,0.34,0.393,0.299,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,5.2737,2.3177,0.3714,5.0968,3.6745882352941175,1.4222117647058825,3.2061,0.7111,0.629,3.2608,2.2321764705882354,1.0286235294117647,1.4163,0.5143,0.4343,0.9439,0.6849411764705883,0.2589588235294117,0.5225,0.1295,0.5536,0.5491,0.36511764705882355,0.18398235294117649,0.432,0.092,0.7867,1.6469,1.2188823529411765,0.4280176470588235,0.727,0.214,0.4414,0.4691,0.46496470588235295,0.00413529411764707,0.4284,0.0021,0.9132,0.7828,0.744035294117647,0.038764705882353034,0.6995,0.0194,0.8936,1.6758,0.9627058823529412,0.7130941176470588,0.6555,0.3565,0.3912,0.4773,0.43051764705882356,0.04678235294117644,0.3387,0.0234,0.7096
Isaiah Livers,1630587,PHX,SF,3.535,2.315,0.715,0.44,0.263,0.509,0.3988,0.6737,0.423,0.3622,0.715,0.263,0.44,0.423,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,6.1925,2.6575,0.4361,5.0968,3.3191764705882356,1.7776235294117644,3.2038,0.8888,0.6286,3.2608,1.9868235294117649,1.2739764705882353,1.352,0.637,0.4146,0.9439,0.6880588235294117,0.25584117647058824,0.5679,0.1279,0.6017,0.5491,0.34911764705882353,0.1999823529411765,0.363,0.1,0.6611,1.6469,1.0747058823529412,0.5721941176470589,0.7951,0.2861,0.4828,0.4691,0.4498411764705882,0.019258823529411828,0.4084,0.0096,0.8706,0.7828,0.7384588235294117,0.04434117647058833,0.6959,0.0222,0.889,1.6758,1.0250588235294116,0.6507411764705884,0.7484,0.3254,0.4466,0.4773,0.41646470588235296,0.06083529411764704,0.3926,0.0304,0.8225
Tyler Smith,1641890,DAL,SF,4.137,2.247,0.561,0.365,0.237,0.512,0.4518,0.7088,0.513,0.385,0.561,0.237,0.365,0.513,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,6.5016,2.3646,0.4578,5.0968,3.9284,1.1684,2.8312,0.5842,0.5555,3.2608,2.088,1.1728,1.1474,0.5864,0.3519,0.9439,0.6827500000000001,0.2611499999999999,0.4956,0.1306,0.5251,0.5491,0.4574,0.09170000000000006,0.2829,0.0459,0.5152,1.6469,1.1912,0.4557,0.7398,0.2278,0.4492,0.4691,0.463675,0.005425000000000013,0.4545,0.0027,0.9689,0.7828,0.755695,0.027105000000000046,0.7224,0.0136,0.9228,1.6758,0.893,0.7827999999999999,0.9044,0.3914,0.5397,0.4773,0.41499499999999995,0.062305000000000055,0.4162,0.0312,0.872
Jamison Battle,1642419,TOR,SF,4.428,2.174,0.609,0.265,0.212,0.457,0.4568,0.7138,0.712,0.3753,0.609,0.212,0.265,0.712,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,6.9098,2.4818,0.4866,5.0968,3.6478125,1.4489874999999999,2.8985,0.7245,0.5687,3.2608,2.18275,1.0780500000000002,1.148,0.539,0.3521,0.9439,0.678875,0.26502499999999996,0.3975,0.1325,0.4211,0.5491,0.401625,0.14747500000000002,0.2857,0.0737,0.5203,1.6469,1.1529375,0.4939625000000001,0.704,0.247,0.4275,0.4691,0.4618875,0.007212500000000011,0.4604,0.0036,0.9815,0.7828,0.7451625,0.0376375000000001,0.7326,0.0188,0.9359,1.6758,0.855875,0.8199249999999999,1.122,0.41,0.6695,0.4773,0.43621875,0.041081250000000014,0.3958,0.0205,0.8292
Keshad Johnson,1642352,MIA,SF,3.917,2.173,0.494,0.38,0.305,0.466,0.4842,0.6861,0.339,0.3753,0.494,0.305,0.38,0.339,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,5.74,1.823,0.4042,5.0968,3.9381333333333335,1.1586666666666665,2.7523,0.5793,0.54,3.2608,2.4346,0.8262,0.9071,0.4131,0.2782,0.9439,0.7641333333333333,0.17976666666666663,0.4699,0.0899,0.4978,0.5491,0.3908666666666667,0.15823333333333334,0.3841,0.0791,0.6995,1.6469,1.2644666666666666,0.3824333333333334,0.6572,0.1912,0.3991,0.4691,0.4581266666666667,0.010973333333333335,0.4897,0.0055,1.0439,0.7828,0.7705466666666667,0.012253333333333338,0.6922,0.0061,0.8843,1.6758,1.1222666666666667,0.5535333333333332,0.6158,0.2768,0.3675,0.4773,0.4400866666666667,0.03721333333333332,0.3939,0.0186,0.8253
